,time,open,close,high,low
66,2024-12-23T14:01:00Z,1.04096,1.04149,1.04149,1.04094
67,2024-12-23T14:02:00Z,1.0415,1.04143,1.04152,1.04121
68,2024-12-23T14:03:00Z,1.04143,1.04117,1.04147,1.04099
69,2024-12-23T14:04:00Z,1.04116,1.04101,1.0413,1.041
70,2024-12-23T14:05:00Z,1.04103,1.04106,1.04119,1.04098
71,2024-12-23T14:06:00Z,1.04101,1.04085,1.04126,1.04074
72,2024-12-23T14:07:00Z,1.04084,1.04093,1.0411,1.04084
73,2024-12-23T14:08:00Z,1.04091,1.04093,1.04122,1.04081
74,2024-12-23T14:09:00Z,1.04097,1.041,1.041,1.04076
75,2024-12-23T14:10:00Z,1.04095,1.04095,1.04135,1.04094
76,2024-12-23T14:11:00Z,1.04098,1.04098,1.04107,1.04073
77,2024-12-23T14:12:00Z,1.04097,1.04105,1.04109,1.04088
78,2024-12-23T14:13:00Z,1.04098,1.04096,1.04113,1.04081
79,2024-12-23T14:14:00Z,1.04098,1.04099,1.04106,1.04082
80,2024-12-23T14:15:00Z,1.04097,1.04081,1.04111,1.04081
81,2024-12-23T14:16:00Z,1.04081,1.04137,1.0414,1.04081
82,2024-12-23T14:17:00Z,1.04137,1.04123,1.04143,1.04109
83,2024-12-23T14:18:00Z,1.04123,1.04128,1.04133,1.04102
84,2024-12-23T14:19:00Z,1.04128,1.04105,1.04133,1.04105
85,2024-12-23T14:20:00Z,1.04105,1.04113,1.04122,1.04099
86,2024-12-23T14:21:00Z,1.04109,1.04136,1.04153,1.04109
87,2024-12-23T14:22:00Z,1.04134,1.04127,1.04161,1.04121
88,2024-12-23T14:23:00Z,1.04127,1.04113,1.04128,1.04096
89,2024-12-23T14:24:00Z,1.04113,1.04133,1.04149,1.04113
90,2024-12-23T14:25:00Z,1.04133,1.04142,1.04148,1.04129
91,2024-12-23T14:26:00Z,1.04139,1.04142,1.04156,1.0412
92,2024-12-23T14:27:00Z,1.04141,1.04163,1.04172,1.0414
93,2024-12-23T14:28:00Z,1.04167,1.04224,1.04225,1.04163
94,2024-12-23T14:29:00Z,1.04225,1.04185,1.0423,1.04184
95,2024-12-23T14:30:00Z,1.04185,1.04204,1.04226,1.04181
96,2024-12-23T14:31:00Z,1.04207,1.04184,1.04221,1.04182
97,2024-12-23T14:32:00Z,1.04185,1.04241,1.04241,1.04176
98,2024-12-23T14:33:00Z,1.04239,1.04219,1.04267,1.04212
99,2024-12-23T14:34:00Z,1.04216,1.04176,1.04224,1.04176
100,2024-12-23T14:35:00Z,1.04176,1.0418,1.04191,1.04168
101,2024-12-23T14:36:00Z,1.04179,1.04168,1.04187,1.04146
102,2024-12-23T14:37:00Z,1.04168,1.04175,1.04187,1.04158
103,2024-12-23T14:38:00Z,1.04174,1.04164,1.0419,1.0416
104,2024-12-23T14:39:00Z,1.04163,1.04126,1.04171,1.04117
105,2024-12-23T14:40:00Z,1.04124,1.04109,1.04133,1.04105
106,2024-12-23T14:41:00Z,1.04112,1.04082,1.04119,1.0408
107,2024-12-23T14:42:00Z,1.04082,1.04085,1.04088,1.04064
108,2024-12-23T14:43:00Z,1.04085,1.04103,1.04123,1.04085
109,2024-12-23T14:44:00Z,1.04103,1.04103,1.0411,1.04092
110,2024-12-23T14:45:00Z,1.04103,1.04138,1.04145,1.04095
111,2024-12-23T14:46:00Z,1.04138,1.04111,1.0414,1.041
112,2024-12-23T14:47:00Z,1.0411,1.04104,1.04133,1.04089
113,2024-12-23T14:48:00Z,1.04107,1.04093,1.04121,1.04087
114,2024-12-23T14:49:00Z,1.04095,1.04117,1.04118,1.04094
115,2024-12-23T14:50:00Z,1.04117,1.04105,1.04129,1.04103
116,2024-12-23T14:51:00Z,1.04107,1.04097,1.04116,1.04085
117,2024-12-23T14:52:00Z,1.04095,1.04034,1.04096,1.04034
118,2024-12-23T14:53:00Z,1.04034,1.04024,1.04049,1.04022
119,2024-12-23T14:54:00Z,1.04024,1.04007,1.04031,1.03999
120,2024-12-23T14:55:00Z,1.04008,1.04027,1.04027,1.03987
121,2024-12-23T14:56:00Z,1.04029,1.04,1.04045,1.04
122,2024-12-23T14:57:00Z,1.04002,1.03971,1.04014,1.03971
123,2024-12-23T14:58:00Z,1.0397,1.0401,1.0401,1.03968
124,2024-12-23T14:59:00Z,1.04008,1.04021,1.04054,1.04008
125,2024-12-23T15:00:00Z,1.0402,1.04023,1.0403,1.04006
126,2024-12-23T15:01:00Z,1.04023,1.03994,1.04023,1.03969
127,2024-12-23T15:02:00Z,1.03994,1.04018,1.04025,1.03993
128,2024-12-23T15:03:00Z,1.04023,1.04033,1.04063,1.04019
129,2024-12-23T15:04:00Z,1.04029,1.04012,1.04062,1.04012
130,2024-12-23T15:05:00Z,1.04012,1.04006,1.04022,1.0399
131,2024-12-23T15:06:00Z,1.04006,1.04006,1.04025,1.03996
132,2024-12-23T15:07:00Z,1.04005,1.03984,1.04018,1.03974
133,2024-12-23T15:08:00Z,1.03981,1.04017,1.04018,1.0398
134,2024-12-23T15:09:00Z,1.04016,1.0407,1.04071,1.04016
135,2024-12-23T15:10:00Z,1.0407,1.04071,1.04088,1.04059
136,2024-12-23T15:11:00Z,1.04071,1.04123,1.04128,1.04071
137,2024-12-23T15:12:00Z,1.04123,1.0409,1.04136,1.04089
138,2024-12-23T15:13:00Z,1.0409,1.04081,1.04094,1.04057
139,2024-12-23T15:14:00Z,1.04083,1.04054,1.04083,1.04054
140,2024-12-23T15:15:00Z,1.04055,1.04051,1.04055,1.04026
141,2024-12-23T15:16:00Z,1.04052,1.04049,1.04071,1.04041
142,2024-12-23T15:17:00Z,1.0405,1.04044,1.04051,1.04
143,2024-12-23T15:18:00Z,1.04043,1.0403,1.0406,1.04018
144,2024-12-23T15:19:00Z,1.04035,1.04074,1.04081,1.04032
145,2024-12-23T15:20:00Z,1.04075,1.04073,1.04093,1.0406
146,2024-12-23T15:21:00Z,1.04071,1.04108,1.04119,1.04062
147,2024-12-23T15:22:00Z,1.04109,1.04086,1.04112,1.04081
